gene	chr	tpm	pcon	phicpm	pchcpm	patcpm	phichat	eatcpm	ehicpm	ehichat
Sergef	chr7	10.22430984	1	10	2.509192593	13.61665514	35.13351641	37.70692395	311	34.30082286
Saal1	chr7	32.38140216	6	120	8.891645675	25.17681206	515.4860341	42.25217872	434	230.9639166
Gtf2h1,Hps5	chr7	216.6081453	13	311	8.587145593	37.70692395	1066.755591	141.2774718	946	813.9989638
Ldha	chr7	1282.012357	3	132	6.42599097	17.88882414	513.0196434	37.70692395	524	333.9083189
Hspbp1	chr7	48.64889881	5	72	6.878737481	31.27643482	385.5778751	93.90652704	1260	284.9814545
Brsk1	chr7	10.64474246	5	95	11.3429793	4.842087738	334.2079169	106.6382604	1334	423.9715702
Tsg101	chr7	59.85759354	4	80	5.726206399	10.63926302	225.7382231	85.45696491	727	238.6697885
Uevld	chr7	33.06484944	4	70	5.872430912	26.20587647	188.6795972	96.38877384	573	201.490488
Gm9999	chr7	0.589981625	1	32	0	0	0	47.75004096	192	120.5021915
Spty2d1	chr7	77.48317261	7	192	7.155612193	47.75004096	723.0131487	96.12313539	625	342.5663376
Kmt5c	chr7	47.2191069	2	94	5.043112797	12.23304436	343.2380913	38.90706716	527	405.1297469
Cox6b2	chr7	58.49037827	11	306	6.936338314	28.35007951	1253.254221	130.8990257	1410	1063.163317
Tmem238	chr7	1.424048956	4	54	4.917084956	5.40768773	145.4449376	164.2216936	1731	244.0274451
Rpl28	chr7	120.6086511	10	221	12.51522039	10.55698765	1127.709923	163.3158784	1556	761.8828621
Ube2s	chr7	56.74469187	21	349	8.303479281	13.23116778	1275.904496	266.0445178	2809	1032.920863
Isoc2b	chr7	5.623440491	3	72	4.43331742	10.06059219	138.310863	34.61406635	429	214.4432842
Isoc2a	chr7	6.434568403	1	26	2.396076475	11.08897871	56.23753047	10.06059219	72	49.94558943
Zdhhc13	chr7	93.28892366	2	26	6.276119126	16.40331945	86.02705225	27.54729013	65	76.7865419
E2f8	chr7	40.66834968	2	31	8.288161349	27.54729013	136.6184187	16.40331945	45	60.01556634
Gm44983	chr7	0.3772612505	2	30	6.935225904	0	93.94233138	94.60275641	1316	135.0419732
Zfp628	chr7	9.276791561	4	54	6.935225904	10.29391986	169.0961965	35.38155865	488	135.6466301
Nat14	chr7	1.627061192	2	23	4.977024254	0	49.3063432	94.60275641	1316	107.6389535
Htatip2	chr7	35.04880938	2	24	3.136363615	6.996676541	57.57941578	6.759609662	293	46.98354612
Prmt3	chr7	79.01735579	2	31	5.681278922	24.86579304	104.4247776	15.78039849	152	50.57365419
Zfp579	chr7	8.229892684	4	94	3.346582191	11.77115283	257.7879514	169.448314	1619	477.586622
Fiz1	chr7	46.78766832	7	171	8.312995183	46.60575192	696.8778737	116.8340607	1576	582.9853491
Gm44973,Zfp524	chr7	6.757130982	5	132	14.69222039	28.23980564	923.8369038	110.5820897	1499	530.0566272
Zfp865	chr7	10.62731458	4	165	6.379225205	15.19125151	482.3701113	98.81093684	1409	635.1324672
Zfp784	chr7	0.05134993342	5	218	7.47811398	10.93707489	624.8678503	177.910671	1630	960.4605005
Zfp580	chr7	4.740824184	5	195	4.460627884	6.502273316	460.5699907	182.3454726	1653	944.3167964
Ccdc106	chr7	2.041900844	2	25	10.35873317	0	136.6924719	74.84555756	303	139.8876479
U2af2	chr7	94.47558352	26	967	10.35873317	81.37158863	5287.264813	367.5157749	3165	2754.954766
Epn1	chr7	137.6313218	4	194	6.623244195	14.43107283	468.8365074	81.37158863	1267	707.2959832
Rasl2-9	chr7	1.200583769	1	20	0	6.470392532	0	81.37158863	967	109.3539775
Tubgcp5	chr7	29.61231826	1	11	5.679875527	10.29105593	32.10143442	9.5713534	39	44.02003041
Cyfip1	chr7	93.79352891	3	39	14.2126243	9.5713534	156.0710169	33.30367539	178	118.9179916
Nipa2	chr7	38.48265612	6	155	9.891705458	23.01261946	501.7816017	38.61791399	190	149.4699293
Herc2	chr7	28.3090592	2	34	6.849471043	24.37820517	132.0448638	23.01261946	167	86.345268
Atp10a	chr7	2.796735651	1	8	0	7.363432502	0	12.39282089	182	41.11141465
Ube3a	chr7	52.71847941	7	182	12.68630475	12.39282089	935.2846832	7.363432502	182	0
Zfp787	chr7	21.24972646	4	194	9.04804487	96.85511162	1092.959634	93.31888823	1237	556.117625
Zfp444	chr7	7.501399348	5	170	10.90460191	11.9472996	720.5433433	181.1971203	1281	778.711512
Gm45069	chr7	0.4489488258	1	12	12.04117866	7.295276843	32.79179974	16.03199928	116	28.36825342
Zfp667	chr7	26.77675725	5	92	4.91211749	14.67800955	281.8222378	93.62695413	805	224.1248257
Zfp583	chr7	9.30230181	2	26	7.052742464	20.88912517	124.8081431	14.67800955	104	53.65118821
Zfp78	chr7	4.214720335	5	122	4.176325321	41.88815967	440.6276353	110.2867942	922	380.4643812
Gm44718	chr7	0	1	12	0	0	0	57.70408292	700	68.11320396
Zfp28	chr7	7.566731235	6	116	2.787373461	16.03199928	274.2264497	158.2559015	1422	424.9179101
E030018B13Rik	chr7	0.6850182463	1	55	3.983531561	0	89.28564271	57.70408292	700	312.1855182
Klf13	chr7	31.1431091	25	700	7.480970888	57.70408292	3973.270231	148.5123992	1741	837.5219049
Gm20670	chr7	0	1	24	0	0	0	57.70408292	700	136.2264079
Mtmr10	chr7	34.02844482	13	383	8.615945386	28.62315237	2510.748274	90.36236028	1585	418.85139
Fan1	chr7	8.073235624	2	32	4.580042732	9.343662976	95.6842617	86.32723529	1083	200.1021526
Mcee,Mphosph10	chr7	216.5976071	1	11	6.60118193	32.82326319	44.4728378	57.70408292	700	62.43710363
Nsmce3	chr7	17.58506235	1	23	7.935626517	22.02486078	97.68361448	5.052808223	23	44.51015883
Tjp1	chr7	182.5892564	13	273	12.02232966	9.741939318	1194.746314	12.25995372	963	277.2529986
Tm2d3	chr7	33.51948495	2	18	6.086081072	14.20345736	68.39401939	39.7871828	111	54.02089821
Pcsk6	chr7	69.00836294	1	8	3.52236944	4.304077989	17.7298268	0	25	6.20748795
Snrpa1	chr7	295.3189175	2	47	7.154134577	12.75208223	121.3133436	41.23855793	82	168.4658393
Gm45081,Selenos	chr7	115.2897078	4	64	6.957551844	27.03510057	225.6763881	26.95553959	98	138.653627
Chsy1	chr7	25.04484405	1	9	4.55969258	15.11509709	23.25246037	0	46	10.54374854
Gm10974	chr7	1.28002995	2	45	7.709215903	10.35668766	128.0331574	0	61	68.39501325
Gm33570	chr7	0.203083935	1	12	3.659182433	0	14.92833149	0	21	29.22133034
Zim1	chr7	23.28981723	2	19	2.795477272	17.57498512	44.67308133	14.81767001	890	35.89336658
1700112J16Rik,Lysmd4	chr7	17.42087149	3	27	5.498799638	15.66926384	70.1606813	20.32927383	47	21.18299933
Peg3,Usp29	chr7	688.7483734	8	191	6.346546242	11.67653121	634.0187933	22.05397236	2174	306.3229594
Mef2a	chr7	32.15053281	4	57	16.16042305	32.4964261	336.5344022	4.205979345	66	0
Lrrc28,Ttc23	chr7	19.65777679	2	18	4.638430163	20.32927383	42.36599866	15.66926384	36	23.38689377
4833412C05Rik	chr7	0.4090878029	1	33	0	5.738770652	0	72.3234601	187	127.9765904
Gm34350	chr7	0	1	14	0	0	0	72.3234601	187	54.29309894
Igf1r	chr7	33.62180429	8	187	6.902143363	72.3234601	725.2006788	12.95238395	276	120.9663859
Gm44692	chr7	0.1415021844	1	85	0	0	0	0	404	135.8537612
Arrdc4	chr7	91.37139508	1	69	6.216703187	28.07644682	256.0810814	0	404	110.2812885
Zfp954	chr7	32.75602084	1	21	4.549699474	23.77406073	50.71532296	53.07800603	186	144.2007297
Zfp773	chr7	2.802854938	1	14	0	13.45462678	0	53.07800603	186	96.13381977
Zfp418	chr7	10.87625857	2	28	4.540067537	12.69304481	71.6618971	53.07800603	217	129.1716866
Clcn4	chr7	24.48520832	15	186	9.39334768	53.07800603	1277.206463	152.4003282	2115	316.6927783
Gm44734	chr7	0.2700584242	6	294	4.824393104	10.32181666	725.5039064	109.2345432	3611	1274.583957
Gm44738	chr7	0.4266766501	2	49	0	2.743412312	0	22.17309169	688	100.9237971
Akap13	chr7	189.9741332	1	25	12.88924014	20.93699272	146.3049153	0	43	31.2058835
AU020206	chr7	206.3333282	3	101	3.543892061	8.875075543	146.9684302	40.3885369	259	166.5612962
Klhl25	chr7	22.89073152	4	63	5.822995258	30.20490066	207.7836704	19.05871178	276	68.63115751
Mrpl46,Mrps11	chr7	132.2555415	3	53	10.24421432	10.79215152	209.6368229	29.21619157	488	190.4433762
1700011D18Rik,Det1	chr7	12.5280211	4	88	7.968954752	12.0664077	362.9646369	33.39624112	495	249.2134922
Aen	chr7	41.31306709	11	378	8.214739937	17.14978387	1236.53437	73.08390671	1458	531.3085807
Isg20	chr7	37.33755997	2	93	2.484003835	0	163.8871672	48.19881802	1000	290.0480353
Mfge8	chr7	354.5273085	19	377	8.45323969	13.72200761	1430.335696	87.17017484	2412	294.6455026
Abhd2	chr7	181.8625817	16	622	5.506623858	31.04903415	1299.792605	44.88056268	2476	1048.422353
Fanci	chr7	34.13720864	5	95	6.781976372	13.85322357	217.6300746	49.05983207	197	219.7774333
Polg	chr7	93.82929698	6	107	5.148290887	25.59730185	245.575199	27.57523118	611	201.600251
Ticrr	chr7	30.20870565	1	9	4.07327629	23.46253022	26.57852698	13.85322357	95	20.61758602
Zfp710	chr7	73.80589181	3	87	10.74677707	6.248883599	332.7392776	4.592458424	495	112.1558518
Gm45202	chr7	0	3	44	0	0	0	39.51079588	498	141.0741784
Sema4b	chr7	30.70839876	3	104	4.093097039	14.16972146	198.2547349	35.57799698	395	316.0839518
Cib1,Gdpgp1	chr7	71.360073	12	251	6.550010141	24.6891475	852.5640232	82.58595589	909	510.4271671
Ttll13	chr7	2.133945222	3	98	3.246548737	7.604187823	290.1438153	31.90660806	444	280.4030481
Ngrn	chr7	130.4698291	7	149	8.745455896	7.217460557	479.1740914	57.81919622	604	386.8415113
Vps33b	chr7	25.88458316	2	33	5.867128398	6.906299139	82.39035859	54.31387158	267	117.83653
Prc1	chr7	240.6304035	1	16	6.119379001	29.62472408	60.09314994	6.906299139	33	39.94684053
6330403N20Rik	chr7	2.219389394	1	18	11.50235113	0	109.1260695	24.31668853	191	54.30341821
Rccd1	chr7	17.40232577	8	191	6.988258217	24.31668853	576.2196043	73.43874701	567	580.5664589
Hddc3,Unc45a	chr7	50.44401835	3	72	10.84614104	16.13751243	430.9055364	46.9682454	308	193.0583508
Man2a2	chr7	25.97137684	2	46	4.821231862	22.65155687	140.3702039	40.45420096	263	224.845736
Fes	chr7	6.784329615	2	22	3.562836297	6.516567517	34.03653838	7.097590145	78	62.02829637
Furin	chr7	58.3536141	7	137	7.946393549	20.12342653	440.2931344	23.88868351	293	302.422147
Blm	chr7	93.91229809	1	10	9.367972723	13.4016609	37.03999411	20.12342653	137	32.13818499
Crtc3	chr7	12.65072793	1	12	5.901056583	17.86162428	51.7354308	27.26762181	460	39.42219443
Iqgap1	chr7	257.7427022	12	460	5.836417437	27.26762181	1511.18412	33.19765161	2500	712.4736196
Zscan2	chr7	8.96082359	3	50	4.24718459	9.078469136	192.1399965	23.33055642	293	82.10014835
Wdr73	chr7	46.43045945	5	122	5.801389074	10.43514742	243.9157904	86.8199328	468	398.4417578
Sec11a	chr7	85.42986895	8	187	10.31590722	31.27188561	662.6544424	52.83739444	540	376.8736306
Gm44899,Zfp592	chr7	33.82175949	4	122	7.56204974	33.57416905	446.464758	45.86327951	495	272.7584198
Alpk3	chr7	0.652686011	5	90	4.245850271	4.156246482	164.2665949	64.84605466	491	215.0034225
Pde8a	chr7	4.379368663	2	27	0	13.98637559	0	8.034278913	60	47.16591887
Whamm	chr7	15.22335614	2	20	5.219782077	22.17488056	92.60497324	24.11080078	86	64.75991488
Ramac	chr7	26.84849716	3	52	7.792187291	22.62779334	210.8344346	16.98789932	101	126.6895512
3110040N11Rik	chr7	39.902433	4	76	8.391900656	16.98789932	229.2477593	70.09759767	178	278.9835376
Btbd1	chr7	64.50622335	3	71	11.40252879	17.26064486	250.1816423	27.2439323	116	108.7648787
Gm10160,Tm6sf1	chr7	9.683916611	1	27	0	5.126037327	0	17.26064486	71	95.13949778
Gm36584,Mex3b	chr7	34.42013985	1	13	6.150317632	74.2639849	54.41470353	7.331895634	25	21.78801118
Stard5	chr7	26.89718996	2	54	3.116229964	44.69588994	97.2472662	24.04646195	224	115.3147193
Gm39043	chr7	0	1	31	2.896191521	0	48.04491054	24.04646195	180	166.7035144
Tlnrd1	chr7	13.33038853	8	180	11.56649628	24.04646195	967.95589	62.81331287	224	369.968184
Mesd	chr7	71.69463115	1	60	4.071991859	18.11742293	303.9145205	24.04646195	180	322.6519633
Fah	chr7	38.17081024	1	12	5.545450285	18.53331499	33.7461167	0	12	18.05699434
Zfand6	chr7	82.03678665	1	25	8.99890254	13.11864986	93.11350712	6.914748245	25	37.6187382
Hikeshi	chr7	69.23692855	1	36	6.69485954	12.10908066	117.1713975	37.3453397	692	136.5638492
Eed	chr7	129.8897282	36	692	9.790247125	37.3453397	2625.060657	121.3930322	975	912.5655887
Picalm	chr7	105.9617933	3	93	10.23373162	22.8348636	410.1004612	37.3453397	814	226.1328136
Ccdc83	chr7	0.1261185181	1	17	0	3.35701963	0	37.3453397	692	64.48848435
Ccdc89	chr7	0.4976449991	1	9	0	4.992893501	0	37.3453397	692	34.1409623
Crebzf	chr7	269.8998537	6	137	12.0962981	38.79578493	691.3301042	88.85973736	854	436.2679055
Tmem126a	chr7	108.919743	1	53	4.333760663	15.79773944	138.0639806	38.79578493	137	267.4488724
Tmem126b	chr7	21.80927371	2	32	6.576239357	20.15954176	150.0407709	76.14112463	829	150.2036805
Ccdc90b	chr7	60.33472425	3	43	9.709726243	16.7516797	165.6681167	105.9536698	761	173.9261045
Ankrd42	chr7	3.913260122	8	158	8.455348876	14.65375219	628.7021104	139.6404913	1012	483.9508038
Pcf11	chr7	59.50891317	7	169	10.12800387	33.68682149	624.5046772	120.607422	1011	560.2856222
Gm26981	chr7	3.941634018	2	35	0	0	0	79.96264753	678	138.328289
Rab30	chr7	0.8981548693	9	186	7.371412738	32.2144932	660.1927892	165.6084283	1050	528.7522543
Ddias	chr7	64.72500516	21	509	10.31777404	46.27582604	2135.206699	125.8117037	1022	593.3688432
Prcp	chr7	22.46903682	5	66	10.31777404	27.46335061	276.863737	97.30674658	592	207.0541769
Nars2	chr7	9.694174857	1	13	5.188174388	32.58600337	46.45593306	55.94367902	46	43.35115568
Gab2	chr7	16.19553566	1	9	4.41284678	22.50942523	38.83881546	0	9	0
Kctd21	chr7	8.592012775	3	46	4.570272172	55.94367902	153.396397	32.58600337	136	94.39340148
Ints4	chr7	118.5096722	5	103	4.247652563	10.23021522	178.2237836	60.36126226	479	233.5939542
Aamdc,Rsf1	chr7	121.5931256	6	185	9.599912017	11.86632207	700.8033167	17.52549206	448	284.9867837
Tsku	chr7	53.52230131	7	125	4.847703539	10.42695013	254.0937285	8.01665988	191	161.8025185
Gm44507	chr7	2.760505657	3	50	7.419795656	0	170.1306305	10.42695013	213	103.8431277
Emsy	chr7	25.5818049	10	293	8.765528285	27.44290514	1195.334146	64.28135016	339	382.8936542
Thap12	chr7	83.79836546	1	31	7.48749697	31.86937227	136.7236001	27.44290514	293	126.4688004
Uvrag	chr7	26.84134833	4	68	5.129021604	15.82352612	231.1893076	24.23845724	1205	164.0756447
Dgat2	chr7	50.00286392	1	16	24.13302687	16.79437591	100.4893745	13.24061379	516	70.04901694
Serpinh1	chr7	710.0630037	9	649	6.465250659	10.99784345	2002.86463	60.14896239	1497	1171.969665
Gdpd5	chr7	10.14618863	13	516	5.936556682	13.24061379	2259.080796	75.34984592	1612	1066.108328
Rps3	chr7	1647.237123	4	75	5.098576933	14.63294461	133.2968213	53.79962814	1336	247.1352721
Neu3	chr7	2.76877992	3	52	3.762961172	29.5611709	142.3800226	29.81399488	116	137.8750339
Spcs2,Xrra1	chr7	77.46967476	1	31	6.787446943	15.18105027	105.6469705	29.5611709	52	84.88039807
Tk2	chr8	24.95127109	1	17	3.776589323	21.45182008	40.28020822	14.99212606	172	70.87737855
Cklf	chr8	16.40035495	2	25	4.80017247	23.77858093	85.3176219	41.94847968	251	98.82399642
Cmtm3	chr8	33.35960869	9	172	5.036893503	14.99212606	717.1123007	116.5541073	358	374.794942
Cmtm4	chr8	58.29113313	3	76	4.514502895	9.890105696	227.8592677	14.99212606	333	147.2953956
Dync1li2	chr8	38.2473173	3	79	8.306472682	26.95635362	296.5107345	38.77070699	253	211.281852
Car7,Nae1	chr8	130.3945373	1	15	5.492881427	27.84517716	48.82551273	14.99212606	172	62.53886343
Ciao2b	chr8	89.77072618	1	21	5.795469777	21.20873205	66.58749926	10.61294441	21	0
Cbfb	chr8	99.53253737	3	49	8.960456155	38.14388799	294.8680024	86.83700092	113	186.4691869
D230025D16Rik	chr8	34.8531127	2	42	7.311207299	41.08579113	134.8902453	54.6155418	88	167.0601898
Fbxl8,Tradd	chr8	26.31725777	1	18	4.870397561	14.17981754	49.18411834	23.73677974	105	81.75186202
Hsf4	chr8	2.619529627	3	51	9.361824689	27.61783376	287.4585424	58.47057942	736	203.7117974
4931428F04Rik	chr8	3.289900712	3	105	6.19795668	23.73677974	476.8858618	44.28881201	657	234.5111233
E2f4,Exoc3l	chr8	113.861285	4	183	4.898426983	9.782303039	355.7169593	67.64656461	1044	651.0734611
Elmo3	chr8	33.9072143	2	51	4.379752753	6.441094024	90.55048062	20.32669143	539	134.5108498
Lrrc29,Tmem208	chr8	47.63077301	3	252	4.758277957	23.58309344	678.4570578	30.10899447	870	787.0551257
Fhod1,Slc9a5	chr8	26.04818308	11	456	5.005730496	20.32669143	1182.15039	136.9676785	2360	1205.797706
Lrrc36	chr8	0	1	27	0	0	0	16.06401355	183	118.0311573
Tppp3	chr8	11.10940436	9	183	9.176632714	16.06401355	799.988955	97.66299843	4377	328.6617221
Zdhhc1	chr8	9.766915048	1	14	4.6374408	14.60160138	51.6310746	14.84703722	1291	57.44163445
Hsd11b2	chr8	7.973107035	2	35	5.054862191	14.91801788	57.76377194	35.43287637	1718	156.5668023
Agrp,Atp6v0d1	chr8	126.0167519	12	427	8.423785727	20.58583915	2097.912338	122.5867492	4826	1311.33244
Ripor1	chr8	10.1894283	30	1291	8.466188191	14.84703722	5296.939291	260.3591622	6652	3592.701897
Ctcf,Gm5914	chr8	98.97012266	33	1230	9.984136426	13.27090713	4611.962238	333.1867825	8677	3145.004238
Carmil2	chr8	2.547902981	5	108	4.037797627	0	159.349636	39.98028712	3134	351.1792067
Acd,Pard6a	chr8	36.50055953	39	860	8.328729569	28.6325235	3511.45363	397.0552071	9492	2276.234647
4933405L10Rik,Enkd1	chr8	20.97676715	5	87	4.526104885	4.506406441	226.1983917	91.3171818	3188	325.5544141
Gfod2	chr8	5.408731347	4	59	3.99039763	9.822731411	162.3862387	96.28614189	1112	193.3954853
Ranbp10,Tsnaxip1	chr8	23.17485426	13	333	7.587683065	24.12455075	1271.496508	222.6587789	5303	1179.082071
Cenpt	chr8	71.69187541	5	168	10.80115344	16.21486939	824.9622649	136.3498288	3741	639.4419774
Thap11	chr8	85.54683071	10	254	5.798194896	25.84129809	767.5517303	181.4006629	4875	718.1857137
Nutf2	chr8	8.532451358	14	519	9.117949988	33.08690444	1966.943109	242.6073982	5658	1526.092302
Edc4	chr8	82.78633632	7	261	3.117947978	10.54609572	271.639801	119.0996209	2596	795.1436441
Nrn1l	chr8	0.3061236293	1	16	0	6.895448708	0	28.6325235	860	65.32936986
Pskh1	chr8	56.85837609	15	401	8.485171903	21.90099976	1414.749939	246.7284653	6265	1114.004318
Ctrl	chr8	2.09666486	1	15	0	0	0	28.6325235	860	61.24628424
Psmb10	chr8	21.65747066	9	209	5.401358806	9.637895067	534.1283529	208.0122282	4503	635.0737248
Slc12a4	chr8	56.32306561	9	199	7.855764645	39.0746867	622.708819	197.781375	3097	562.6676856
Ddx28,Dus2	chr8	50.63818842	2	35	7.538248468	12.00775381	117.0845237	50.53352326	1261	134.582533
Nfatc3	chr8	61.77975139	9	149	8.292421397	54.53510154	467.8296556	231.7514902	4684	486.092463
Esrp2	chr8	59.13584351	20	738	7.001442561	35.65881284	2259.184836	225.0765105	6079	1213.38203
Pla2g15	chr8	31.79810671	1	40	0	8.787492561	0	32.06180671	406	143.7110472
Slc7a6	chr8	30.40894748	10	1032	3.75936724	6.407083184	2194.67016	80.99152668	4383	1055.145986
Prmt7,Slc7a6os	chr8	123.6509193	9	406	7.562466375	32.06180671	1458.667129	105.3884901	3017	698.2738565
Zfp90	chr8	1.510457197	2	32	6.893090247	12.23790067	118.8810717	0	410	53.6966176
Gm26786	chr8	0	1	14	0	0	0	0	195	22.40558418
Cdh1	chr8	365.2671747	5	127	5.453938331	12.84076404	231.9278771	23.00232611	750	282.8836157
Tango6	chr8	19.36039622	1	15	15.78472048	38.12162691	121.5715552	59.89123605	285	100.8491053
Gm44786	chr8	0	1	13	0	0	0	14.00904611	1077	86.80936345
Chtf8,Utp4	chr8	229.1633462	16	285	12.06926896	59.89123605	1916.133001	120.5103086	442	294.2144222
Sntb2	chr8	6.772126327	2	35	3.485714476	52.29270197	120.828571	77.01767167	393	202.3277555
Vps4a	chr8	72.38161879	5	108	6.45282516	17.12643562	452.069178	163.0222238	495	371.1920317
Pdf	chr8	2.429118617	2	61	3.684498435	10.27970828	150.6117293	57.68501311	202	209.3218768
Cog8,Nip7	chr8	89.87821606	3	94	7.787143556	40.55857749	273.321277	45.91491385	263	332.8670736
Terf2	chr8	39.50979688	7	94	7.901363639	18.50876995	398.1816042	142.4019457	1113	189.0911236
Cyb5b	chr8	136.5821401	3	69	6.057252697	5.472064965	147.0911916	74.86362438	182	123.0846965
Nfat5	chr8	13.29983614	7	116	8.896107269	70.07044662	511.3651437	23.98083492	287	168.2010978
Nqo1	chr8	13.58004929	9	301	2.888099714	8.25670442	642.9555885	81.88239337	1725	606.6715508
Nob1	chr8	72.69044289	4	129	4.500031195	14.21796549	347.0387484	41.2530658	1265	355.6705288
Wwp2	chr8	55.99060819	16	566	11.30066093	19.31920583	1858.320054	81.40075203	1863	925.6784555
Psmd7	chr8	140.6440862	5	127	5.816493018	9.470016255	361.6509856	37.74431062	1126	203.2483667
Gm32540	chr8	0	2	32	0	0	0	14.00904611	1151	137.8964283
Zfhx3	chr8	7.677928547	3	190	8.625675831	6.113038303	701.1164479	6.033203848	729	339.1541469
B930025P03Rik	chr8	0	1	15	0	0	0	14.00904611	1077	100.1646501
Gm2814	chr8	0	1	18	0	0	0	14.00904611	1077	120.1975802
3930402G23Rik	chr8	1.885762281	7	180	5.879612744	0	362.2880538	25.10956832	2214	525.1302608
Gm44955	chr8	0.2070043044	8	267	2.965703521	4.949277419	608.185223	24.05273727	2872	656.0456034
Dhx38,Txnl4b	chr8	96.65209081	3	88	9.028248805	19.0033408	313.8927994	46.01715048	531	301.1613602
Dhodh	chr8	31.16200404	6	112	7.57101319	15.80907753	360.3806927	98.05143201	772	436.7235426
Pkd1l3	chr8	0.9226874227	2	35	7.57101319	0	112.6189665	49.21141375	472	131.9421745
Ist1	chr8	162.1394984	7	164	10.45474213	25.21389902	925.8051204	100.8324256	744	697.1567641
Gm44956	chr8	0.01628768704	2	94	3.819918939	0	76.03495165	6.151244793	1170	171.7923008
Zfp821	chr8	24.48631352	3	83	10.57015401	23.62611924	390.0154892	71.2310495	660	397.308625
Atxn1l	chr8	26.36557897	1	46	9.549640651	24.50279809	146.5822497	30.20807295	384	196.7331856
Ap1g1	chr8	130.6233863	14	384	9.437221466	30.20807295	1642.294419	117.68743	855	908.4119188
Phlpp2	chr8	11.17329594	2	25	13.35564602	21.65696059	149.8460185	25.21389902	179	78.21896843
Irs2	chr8	62.13718352	49	1077	12.02716411	14.00904611	7191.821879	22.18072466	3263	762.3738137
